n_sites	signed_fraction_all	signed_fraction_responsive20	signed_fraction_predicted20	all_cosine	all_spearman	all_direction	responsive20_cosine	responsive20_spearman	responsive20_direction	predicted20_cosine	predicted20_spearman	predicted20_direction	top20_recall	top20_overlap_direction	response_auroc_abs_pred	pred_abs	real_abs	model	comparison_id	comparison_index	perturbation	target_genes	n_mapping_rows	retrieved_target_comparison	retrieved_target_baseline_comparison
27	1.0	1.0	1.0	0.5501837521248913	0.49877899877899873	0.7037037037037037	0.6731754136393141	0.48571428571428577	0.8333333333333334	0.8670350628456761	1.0	1.0	0.3333333333333333	1.0	0.5952380952380952	0.04532978092147796	0.43878090547190773	ppko_v10b	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.43878090547190773	zero_vector	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.037037037037037035	0.0	0.16666666666666666	0.11421362695759686	0.125894936674611	1.0				0.2970287986507518	0.39279220242478635	1.0	0.16666666666666666		0.47619047619047616	0.014636081677896005	0.43878090547190773	direct_kinase_substrate	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.9629629629629629	1.0	1.0	0.13096977850771752	0.07936507936507936	0.4230769230769231	0.3233584462858376	0.6	0.5	0.27885883486420876	0.8857142857142858	0.5	0.3333333333333333	0.5	0.5555555555555556	0.006645548493502752	0.43878090547190773	graph_heat_diffusion	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.9629629629629629	1.0	1.0	0.13830259483155485	0.010989010989010988	0.5	0.3034322315516984	0.3714285714285715	0.5	0.26881439521629946	0.3142857142857143	0.3333333333333333	0.3333333333333333	0.5	0.5714285714285714	0.006119169187219019	0.43878090547190773	rwr_signed_graph	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.9629629629629629	1.0	1.0	-0.2436541675778418	-0.19474969474969472	0.5	-0.5741622140305372	-0.3142857142857143	0.5	-0.5100497830951396	-0.08571428571428573	0.3333333333333333	0.3333333333333333	0.0	0.5952380952380952	0.09771673062479952	0.43878090547190773	ridge_signed_target	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		
27	0.7037037037037037	0.6666666666666666	1.0	-0.1308449029879962	0.1527648932930171	0.631578947368421	-0.5748847299370959	-0.3188740696088466	0.5	-0.17833602369761614	0.08571428571428573	0.6666666666666666	0.16666666666666666	0.0	0.42063492063492064	0.09406321314680907	0.43878090547190773	retrieval_target	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31	decryptm_delta_00010	
27	0.7037037037037037	0.6666666666666666	1.0	-0.1308449029879962	0.1527648932930171	0.631578947368421	-0.5748847299370959	-0.3188740696088466	0.5	-0.17833602369761614	0.08571428571428573	0.6666666666666666	0.16666666666666666	0.0	0.42063492063492064	0.09406321314680907	0.43878090547190773	retrieval_target_baseline	p100_delta_00030	30	Lapatinib	EGFR;ERBB2	31		decryptm_delta_00010
27	1.0	1.0	1.0	0.28360049796257236	0.40354090354090355	0.7407407407407407	0.8046028156799864	0.7142857142857143	1.0	0.38168200807065716	0.7714285714285715	0.8333333333333334	0.3333333333333333	1.0	0.5873015873015873	0.036766004386461444	0.5643410094910197	ppko_v10b	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.5643410094910197	zero_vector	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	0.25925925925925924	0.16666666666666666	1.0	-0.0836157595566157	-0.027370093386917958	0.42857142857142855	0.22359499443634487	0.39279220242478635	1.0	-0.45622976022617673	-0.46291004988627577	0.3333333333333333	0.0		0.42063492063492064	0.11512413289811876	0.5643410094910197	direct_kinase_substrate	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	1.0	1.0	1.0	0.055923474252545145	0.052503052503052504	0.4074074074074074	-0.2087145139668295	-0.028571428571428574	0.16666666666666666	0.20987170941122535	-0.2	0.6666666666666666	0.16666666666666666	1.0	0.4523809523809524	0.033108410395521384	0.5643410094910197	graph_heat_diffusion	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	0.9629629629629629	1.0	1.0	0.05567417723949998	0.0018315018315018313	0.46153846153846156	-0.23276127083438086	-0.2571428571428572	0.16666666666666666	0.20387608286768724	-0.2571428571428572	0.6666666666666666	0.16666666666666666	1.0	0.5396825396825397	0.04078734240345983	0.5643410094910197	rwr_signed_graph	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	0.9629629629629629	0.8333333333333334	1.0	-0.25135029663577496	-0.23321123321123322	0.4230769230769231	-0.4538543201299596	-0.7714285714285715	0.4	-0.4035299919713539	-0.2	0.5	0.3333333333333333	0.5	0.4523809523809524	0.05870013525364576	0.5643410094910197	ridge_signed_target	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		
27	0.7407407407407407	0.5	1.0	-0.056358147231867814	0.12685200431314947	0.5	0.2518669246970276	0.7589709258986453	0.6666666666666666	-0.23250638458034142	-0.08571428571428573	0.5	0.16666666666666666	1.0	0.30158730158730157	0.09430469444918411	0.5643410094910197	retrieval_target	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31	decryptm_delta_00020	
27	0.8518518518518519	0.8333333333333334	1.0	-0.1960029951856288	-0.2347908582221671	0.391304347826087	-0.1744942528063893	-0.6	0.4	-0.19464672266211192	-0.2571428571428572	0.5	0.3333333333333333	0.5	0.4801587301587302	0.11775870621204376	0.5643410094910197	retrieval_target_baseline	p100_delta_00031	31	Trametinib	MAP2K1;MAP2K2	31		decryptm_delta_00030
27	1.0	1.0	1.0	0.35380766105536826	0.47557997557997556	0.5555555555555556	0.45162623094777193	0.5428571428571429	1.0	0.5253095333362143	0.6	0.8333333333333334	0.6666666666666666	1.0	0.8492063492063492	8.137821257800279e-05	1.021432123526379	ppko_v10b	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	1.021432123526379	zero_vector	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	1.021432123526379	direct_kinase_substrate	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	1.021432123526379	graph_heat_diffusion	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	1.021432123526379	rwr_signed_graph	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.9629629629629629	1.0	1.0	-0.3117180818112826	-0.3241758241758242	0.46153846153846156	-0.41479261222470004	0.4285714285714286	0.16666666666666666	-0.7731942363158097	-0.6	0.16666666666666666	0.16666666666666666	0.0	0.4365079365079365	0.05870013525364576	1.021432123526379	ridge_signed_target	p100_delta_00032	32	Carfilzomib	PSMB5	31		
27	0.7407407407407407	0.8333333333333334	1.0	-0.22312633199170215	-0.11638363502517114	0.45	-0.029822646486047218	-0.08571428571428573	0.4	-0.3717458015199105	0.14285714285714288	0.3333333333333333	0.3333333333333333	0.5	0.5952380952380952	0.1154428001286255	1.021432123526379	retrieval_target	p100_delta_00032	32	Carfilzomib	PSMB5	31	decryptm_delta_00000	
27	0.8518518518518519	0.8333333333333334	1.0	-0.4651736538582039	-0.5759713240762537	0.21739130434782608	-0.4390985945392743	0.4285714285714286	0.2	-0.8506435294036946	-0.7714285714285715	0.0	0.16666666666666666	0.0	0.5992063492063492	0.11775870621204376	1.021432123526379	retrieval_target_baseline	p100_delta_00032	32	Carfilzomib	PSMB5	31		decryptm_delta_00030
27	1.0	1.0	1.0	0.42470247741156253	0.43467643467643463	0.7037037037037037	0.8702830193243929	0.8857142857142858	1.0	0.315649945189769	-0.2571428571428572	0.5	0.3333333333333333	1.0	0.5476190476190477	0.04007550161676826	0.5508866194221709	ppko_v10b	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.5508866194221709	zero_vector	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.5508866194221709	direct_kinase_substrate	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	0.09017868179228929	0.19597069597069594	0.46153846153846156	0.40116976917450364	0.4285714285714286	0.3333333333333333	0.19895412085169414	0.7142857142857143	0.6666666666666666	0.16666666666666666	1.0	0.42857142857142855	0.009210989039948563	0.5508866194221709	graph_heat_diffusion	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	0.08808748634770314	-0.006715506715506716	0.38461538461538464	0.38636068145488944	0.48571428571428577	0.3333333333333333	0.19616911434721285	0.3142857142857143	0.5	0.16666666666666666	1.0	0.5317460317460317	0.009099747015339003	0.5508866194221709	rwr_signed_graph	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	-0.2714708086930703	-0.06837606837606838	0.5	-0.8214324837588083	-0.7714285714285715	0.3333333333333333	-0.4133806221440782	-0.7714285714285715	0.3333333333333333	0.16666666666666666	0.0	0.5634920634920635	0.10883196503898405	0.5508866194221709	ridge_signed_target	p100_delta_00033	33	Erlotinib	EGFR	31		
27	0.7407407407407407	1.0	1.0	-0.12691792128683319	-0.2641723779142773	0.35	-0.5477970258874751	-0.6571428571428573	0.3333333333333333	-0.29390993533487286	0.08571428571428573	0.3333333333333333	0.0		0.5555555555555556	0.1154428001286255	0.5508866194221709	retrieval_target	p100_delta_00033	33	Erlotinib	EGFR	31	decryptm_delta_00000	
27	0.7407407407407407	1.0	1.0	-0.12691792128683319	-0.2641723779142773	0.35	-0.5477970258874751	-0.6571428571428573	0.3333333333333333	-0.29390993533487286	0.08571428571428573	0.3333333333333333	0.0		0.5555555555555556	0.1154428001286255	0.5508866194221709	retrieval_target_baseline	p100_delta_00033	33	Erlotinib	EGFR	31		decryptm_delta_00000
27	1.0	1.0	1.0	0.6066852999607474	0.6617826617826618	0.7407407407407407	0.8905932949871226	0.8285714285714287	1.0	0.756198775457556	0.8857142857142858	1.0	0.3333333333333333	1.0	0.7142857142857143	0.03301035399824657	0.6143351998870019	ppko_v10b	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.6143351998870019	zero_vector	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.6143351998870019	direct_kinase_substrate	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.9629629629629629	1.0	1.0	-0.13060504917397855	0.0115995115995116	0.4230769230769231	-0.10741160832190838	-0.028571428571428574	0.3333333333333333	-0.6142641377812861	-0.4285714285714286	0.5	0.0		0.3968253968253968	0.005791918758945856	0.6143351998870019	graph_heat_diffusion	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.9629629629629629	1.0	1.0	-0.1321053692092319	-0.246031746031746	0.3076923076923077	0.06283174869701082	-0.028571428571428574	0.3333333333333333	-0.6327284529809464	-0.8285714285714287	0.3333333333333333	0.0		0.3492063492063492	0.004924478971167479	0.6143351998870019	rwr_signed_graph	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.9629629629629629	0.8333333333333334	1.0	0.08968463444323196	-0.12026862026862026	0.4230769230769231	0.40374428475334717	0.2571428571428572	0.6	0.25103133919725434	-0.08571428571428573	0.3333333333333333	0.16666666666666666	1.0	0.42063492063492064	0.05870013525364576	0.6143351998870019	ridge_signed_target	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		
27	0.7407407407407407	0.6666666666666666	1.0	0.053805535302484116	-0.07635751715937153	0.35	0.1516219738022851	0.6087595874350709	0.5	0.42041948629723175	-0.2	0.3333333333333333	0.16666666666666666	1.0	0.5238095238095238	0.09430469444918411	0.6143351998870019	retrieval_target	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31	decryptm_delta_00020	
27	0.8518518518518519	0.6666666666666666	1.0	-0.04648492537409179	-0.11464397374129254	0.43478260869565216	0.7149315507576115	0.898645105261295	1.0	-0.8440803808747256	-0.6571428571428573	0.0	0.0		0.21428571428571427	0.11775870621204376	0.6143351998870019	retrieval_target_baseline	p100_delta_00034	34	Vorinostat	HDAC1;HDAC2;HDAC3;HDAC6	31		decryptm_delta_00030
27	1.0	1.0	1.0	0.5694518508209839	0.6123321123321123	0.5555555555555556	0.6885977778303247	0.8285714285714287	1.0	0.7185895975988507	0.8285714285714287	1.0	0.8333333333333334	1.0	0.9285714285714286	8.137821257800279e-05	0.8452025892695895	ppko_v10b	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	0.8452025892695895	zero_vector	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	0.8452025892695895	direct_kinase_substrate	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	0.8452025892695895	graph_heat_diffusion	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.0	0.0	0.0										0.0		0.5	0.0	0.8452025892695895	rwr_signed_graph	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.9629629629629629	1.0	1.0	-0.24077424695065508	-0.28266178266178266	0.46153846153846156	-0.3433345112636963	0.14285714285714288	0.3333333333333333	-0.5242214694602525	-0.3714285714285715	0.3333333333333333	0.16666666666666666	0.0	0.3968253968253968	0.05870013525364576	0.8452025892695895	ridge_signed_target	p100_delta_00035	35	Bortezomib	PSMB5	31		
27	0.7407407407407407	0.8333333333333334	1.0	-0.05014518950384821	-0.1539466071761523	0.5	-0.12417075101469621	-0.5428571428571429	0.2	-0.0023974564863051533	-0.08571428571428573	0.5	0.3333333333333333	0.5	0.5873015873015873	0.1154428001286255	0.8452025892695895	retrieval_target	p100_delta_00035	35	Bortezomib	PSMB5	31	decryptm_delta_00000	
27	0.8518518518518519	0.8333333333333334	1.0	-0.3053486202099215	-0.4558244395953791	0.2608695652173913	-0.32083170947670164	0.2571428571428572	0.2	-0.5674895774997009	-0.6	0.16666666666666666	0.16666666666666666	0.0	0.5357142857142857	0.11775870621204376	0.8452025892695895	retrieval_target_baseline	p100_delta_00035	35	Bortezomib	PSMB5	31		decryptm_delta_00030
28	1.0	1.0	1.0	0.06636300008345088	0.004378762999452655	0.5	0.4340701169659728	0.14285714285714288	0.5	-0.0182996377258901	-0.6571428571428573	0.3333333333333333	0.16666666666666666	1.0	0.3787878787878788	0.04307876289489546	0.38287543478821007	ppko_v10b	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.38287543478821007	zero_vector	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.0	0.0	0.0										0.16666666666666666		0.5	0.0	0.38287543478821007	direct_kinase_substrate	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.9642857142857143	1.0	1.0	0.12958857522201583	-0.13026819923371646	0.4444444444444444	0.14104515926362698	-0.48571428571428577	0.6666666666666666	0.25821707086023726	-0.08571428571428573	0.5	0.3333333333333333	0.5	0.7727272727272727	0.0014406662916631571	0.38287543478821007	graph_heat_diffusion	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.9642857142857143	1.0	1.0	-0.1111438132492497	-0.22769567597153803	0.37037037037037035	-0.03417383960430429	-0.7714285714285715	0.6666666666666666	-0.28059110920913555	-0.5428571428571429	0.3333333333333333	0.3333333333333333	0.5	0.7651515151515151	0.001068821358005932	0.38287543478821007	rwr_signed_graph	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.9642857142857143	0.8333333333333334	1.0	0.11776037213796815	0.22441160372194854	0.6296296296296297	0.5935213279311292	0.6	0.8	-0.34668935260074685	-0.14285714285714288	0.3333333333333333	0.0		0.24242424242424243	0.06668683231276061	0.38287543478821007	ridge_signed_target	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		
28	0.7857142857142857	0.6666666666666666	1.0	-0.28863112120678147	-0.27196795051210515	0.45454545454545453	-0.6103235182166791	-0.4638168285219587	0.0	-0.5632170989553337	-0.2	0.3333333333333333	0.3333333333333333	0.0	0.5606060606060606	0.13040106118257558	0.38287543478821007	retrieval_target	p100_delta_00036	36	Ponatinib	ABL1;KIT	32	decryptm_delta_00020	
28	0.8214285714285714	0.8333333333333334	1.0	0.4033875692012321	0.39078083479320064	0.6086956521739131	0.6462563607495945	0.7714285714285715	0.8	0.5731631226511245	0.6571428571428573	0.6666666666666666	0.16666666666666666	1.0	0.49242424242424243	0.12172428957585778	0.38287543478821007	retrieval_target_baseline	p100_delta_00036	36	Ponatinib	ABL1;KIT	32		decryptm_delta_00038
27	1.0	1.0	1.0	0.6757905808397628	0.68009768009768	0.8518518518518519	0.8321363307147426	0.942857142857143	0.8333333333333334	0.9395918157876052	0.942857142857143	1.0	0.5	1.0	0.7777777777777778	0.04502407044034313	0.6574428743786283	ppko_v10b	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.6574428743786283	zero_vector	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	0.07407407407407407	0.16666666666666666	0.3333333333333333	-0.0972858436000304	-0.036313651960128146	0.5	-0.3519956139532648	-0.13093073414159545	0.0	-0.192403705176989	-0.20701966780270628	0.5	0.3333333333333333	0.0	0.5595238095238095	0.002101844659558049	0.6574428743786283	direct_kinase_substrate	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	1.0	1.0	1.0	0.020293984169043447	-0.11416361416361415	0.4074074074074074	-0.3932391217901964	-0.2571428571428572	0.3333333333333333	0.0864359361946188	0.2571428571428572	0.5	0.16666666666666666	0.0	0.626984126984127	0.0013679924327227866	0.6574428743786283	graph_heat_diffusion	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	0.9629629629629629	1.0	1.0	-0.01722002446626891	-0.199023199023199	0.34615384615384615	-0.3665813312950351	-0.2571428571428572	0.3333333333333333	-0.02404615948007579	0.6	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666666	0.0014686356731814427	0.6574428743786283	rwr_signed_graph	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	0.9629629629629629	1.0	1.0	0.3110724248008044	0.3101343101343101	0.5	0.756735156480524	0.7714285714285715	0.8333333333333334	0.2864703417659036	0.4285714285714286	0.5	0.16666666666666666	1.0	0.5476190476190477	0.06509087107109802	0.6574428743786283	ridge_signed_target	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		
27	0.8148148148148148	0.8333333333333334	1.0	-0.3222155721398025	-0.06674862886516437	0.5	-0.6406818485336376	-0.4285714285714286	0.6	-0.7227541946764843	-0.6571428571428573	0.16666666666666666	0.16666666666666666	0.0	0.36507936507936506	0.13523073011526354	0.6574428743786283	retrieval_target	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31	decryptm_delta_00020	
27	0.8148148148148148	0.8333333333333334	1.0	0.10900629466686854	0.11267658450633253	0.5454545454545454	-0.25522336618406366	0.14285714285714288	0.4	0.21931399302405172	-0.028571428571428574	0.8333333333333334	0.16666666666666666	0.0	0.5	0.11367776010323453	0.6574428743786283	retrieval_target_baseline	p100_delta_00037	37	Dasatinib	ABL1;SRC;LYN;LCK;HCK;KIT;PDGFRB;YES1	31		decryptm_delta_00038
27	1.0	1.0	1.0	0.4608708771238611	0.6831501831501832	0.7407407407407407	0.9049288267036024	0.7714285714285715	1.0	0.5115957617588524	-0.7142857142857143	0.8333333333333334	0.3333333333333333	1.0	0.5793650793650794	0.0424092426309707	0.4355192752899947	ppko_v10b	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.4355192752899947	zero_vector	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.4355192752899947	direct_kinase_substrate	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	0.22004105408008334	0.21001221001221002	0.5384615384615384	0.20606738287151385	0.6571428571428573	0.5	0.6140761632294646	0.4285714285714286	0.6666666666666666	0.16666666666666666	1.0	0.5793650793650794	0.0013237510647741146	0.4355192752899947	graph_heat_diffusion	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	0.21513708377464533	0.29304029304029305	0.5384615384615384	0.3065371795547219	0.6571428571428573	0.5	0.5540341132282983	0.3714285714285715	0.8333333333333334	0.16666666666666666	1.0	0.4603174603174603	0.0012922722101022912	0.4355192752899947	rwr_signed_graph	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.9629629629629629	1.0	1.0	0.08685210356992906	0.1916971916971917	0.6538461538461539	0.0027143377984892372	-0.2	0.5	-0.2387923309341097	0.14285714285714288	0.3333333333333333	0.16666666666666666	0.0	0.3888888888888889	0.0961867507603192	0.4355192752899947	ridge_signed_target	p100_delta_00038	38	Gefitinib	EGFR	31		
27	0.7037037037037037	0.6666666666666666	1.0	0.041198336626501096	-0.011751145637924395	0.42105263157894735	-0.22257275173611638	-0.17393131069573453	0.5	0.040850365616596745	0.08571428571428573	0.6666666666666666	0.16666666666666666	0.0	0.48412698412698413	0.08301136956584675	0.4355192752899947	retrieval_target	p100_delta_00038	38	Gefitinib	EGFR	31	decryptm_delta_00000	
27	0.7037037037037037	0.6666666666666666	1.0	0.041198336626501096	-0.011751145637924395	0.42105263157894735	-0.22257275173611638	-0.17393131069573453	0.5	0.040850365616596745	0.08571428571428573	0.6666666666666666	0.16666666666666666	0.0	0.48412698412698413	0.08301136956584675	0.4355192752899947	retrieval_target_baseline	p100_delta_00038	38	Gefitinib	EGFR	31		decryptm_delta_00000
28	1.0	1.0	1.0	0.6898289497382512	0.7263273125342091	0.7857142857142857	0.8408378150446818	0.8857142857142858	0.6666666666666666	0.8011010963816727	0.6571428571428573	1.0	0.5	1.0	0.553030303030303	0.04182392844398107	0.4173068420163223	ppko_v10b	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.4173068420163223	zero_vector	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.4173068420163223	direct_kinase_substrate	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.9642857142857143	1.0	1.0	-0.02631940723881944	-0.19047619047619047	0.37037037037037035	-0.21283838904431468	-0.08571428571428573	0.3333333333333333	0.0016616962041746447	-0.028571428571428574	0.5	0.0		0.32575757575757575	0.001085810407468151	0.4173068420163223	graph_heat_diffusion	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.9642857142857143	1.0	1.0	0.03636205592745161	-0.08538587848932677	0.37037037037037035	-0.06829898045979452	0.08571428571428573	0.5	0.1397629618308692	-0.48571428571428577	0.5	0.16666666666666666	0.0	0.4696969696969697	0.0009698005271405106	0.4173068420163223	rwr_signed_graph	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.9642857142857143	1.0	1.0	0.07888952368215969	0.12643678160919541	0.6666666666666666	-0.2823670661324101	-0.08571428571428573	0.3333333333333333	-0.14352815931583282	0.2571428571428572	0.6666666666666666	0.3333333333333333	0.0	0.6363636363636364	0.06668683231276061	0.4173068420163223	ridge_signed_target	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		
28	0.7857142857142857	0.8333333333333334	1.0	-0.21116163668994245	-0.11852192787736837	0.5	-0.5750330865102693	-0.3142857142857143	0.4	-0.4344737250619436	-0.48571428571428577	0.3333333333333333	0.16666666666666666	0.0	0.5265151515151515	0.13040106118257558	0.4173068420163223	retrieval_target	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32	decryptm_delta_00020	
28	0.8214285714285714	0.8333333333333334	1.0	0.10539332992180273	0.0812297240862271	0.5217391304347826	-0.12153938736583432	-0.028571428571428574	0.2	-0.0449558126100374	-0.2	0.6666666666666666	0.16666666666666666	0.0	0.45454545454545453	0.12172428957585778	0.4173068420163223	retrieval_target_baseline	p100_delta_00039	39	Imatinib	ABL1;KIT;PDGFRB	32		decryptm_delta_00038
28	1.0	1.0	1.0	0.5723997220255475	0.5829228243021346	0.6071428571428571	0.8542684462526519	0.942857142857143	0.8333333333333334	0.7085528839296127	0.6571428571428573	0.8333333333333334	0.3333333333333333	1.0	0.553030303030303	0.04529054643769216	0.4409988263089742	ppko_v10b	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	0.0	0.0	0.0										0.3333333333333333		0.5	0.0	0.4409988263089742	zero_vector	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	0.07142857142857142	0.16666666666666666	0.3333333333333333	-0.2078127810526141	-0.24034556122481554	0.0	-0.36659108196175144	-0.39279220242478635	0.0	-0.4103158604505968	-0.6210590034081188	0.0	0.3333333333333333	0.0	0.5606060606060606	0.004778541092361722	0.4409988263089742	direct_kinase_substrate	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	1.0	1.0	1.0	0.059230061911816734	-0.043787629994526546	0.4642857142857143	0.03737358627373595	-0.14285714285714288	0.3333333333333333	0.07753072819912125	0.3714285714285715	0.3333333333333333	0.5	0.3333333333333333	0.6742424242424242	0.002421331516738131	0.4409988263089742	graph_heat_diffusion	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	0.9642857142857143	1.0	1.0	-0.1050399130808873	0.16091954022988503	0.48148148148148145	-0.36527557276274286	0.08571428571428573	0.3333333333333333	-0.17570066489969877	-0.8285714285714287	0.5	0.5	0.3333333333333333	0.7272727272727273	0.0029839574621226867	0.4409988263089742	rwr_signed_graph	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	0.9642857142857143	1.0	1.0	0.10361642515682512	0.15818281335522713	0.5925925925925926	0.13059684004373687	0.5428571428571429	0.5	0.026204134287942566	0.3142857142857143	0.6666666666666666	0.16666666666666666	0.0	0.5151515151515151	0.06668683231276061	0.4409988263089742	ridge_signed_target	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		
28	0.7857142857142857	0.8333333333333334	1.0	-0.19310035955127092	-0.09349757651578944	0.5454545454545454	-0.44018235294226915	0.2	0.6	-0.41444648939072487	-0.6	0.5	0.3333333333333333	0.0	0.5795454545454546	0.13040106118257558	0.4409988263089742	retrieval_target	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32	decryptm_delta_00020	
28	0.8214285714285714	1.0	1.0	-0.08224437059243106	-0.06531308896122313	0.4782608695652174	0.06594848814759739	0.4285714285714286	0.5	-0.5405278487764332	-0.6571428571428573	0.3333333333333333	0.16666666666666666	0.0	0.6212121212121212	0.12172428957585778	0.4409988263089742	retrieval_target_baseline	p100_delta_00040	40	Bosutinib	ABL1;SRC;LYN;HCK	32		decryptm_delta_00038
